IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
1003073,1938,Peaches Davis,CIN,33,7,12,1.4,3.97,29,19,11,1,1,,167.2,719,193,86,74,9,40,,1,1,1.0,28,,,,,,,,,,,,1.5,2.15,0.7,10.36,0.48,0.285,1.39,0.287,0.6679999999999999,4.15,,,,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,104,,0.039,0.055999999999999994,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.4,0.1,-0.4,33 - 33,-0.017,,,,,,,4.47,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,70.0,63.0,111.0,96.0,108.0,101.0,103.0,98,45,71,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016172,1938,Andy Porter,BEG,27,6,1,1.4,2.9,8,7,3,0,0,,59.0,247,56,23,19,1,18,,0,1,,33,,,,,,,,,,,,5.03,2.75,1.83,8.54,0.15,0.245,1.25,0.282,0.7020000000000001,3.07,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,78,,0.134,0.073,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.1,0.6,0.7,27 - 27,0.061,,,,,,,3.54,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,78.0,145.0,90.0,27.0,93.0,86.0,98.0,118,120,83,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015462,1938,Bill Holland,NBY,37,1,3,1.4,2.48,9,6,5,0,0,,54.1,228,56,25,15,1,12,,0,0,,33,,,,,,,,,,,,5.47,1.99,2.75,9.28,0.17,0.259,1.25,0.302,0.6459999999999999,2.74,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,71,,0.145,0.053,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.2,0.3,0.0,37 - 37,0.092,,,,,,,3.16,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,56.0,218.0,97.0,29.0,99.0,86.0,105.0,108,130,60,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001953,1938,Tex Carleton,CHC,31,10,9,1.3,5.42,33,24,9,0,0,,167.2,785,213,118,101,11,74,,8,12,2.0,80,,,,,,,,,,,,4.29,3.97,1.08,11.43,0.59,0.303,1.71,0.33,0.633,4.42,,,,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,107,,0.102,0.094,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-2.4,-0.5,-2.9,31 - 31,0.008,,,,,,,4.17,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,130.0,98.0,122.0,117.0,115.0,124.0,118.0,92,117,120,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006773,1938,Harry Kelley,- - -,32,9,10,1.3,5.12,42,17,7,2,1,,156.1,690,179,106,89,12,56,,1,6,0.0,47,,,,,,,,,,,,2.71,3.22,0.84,10.3,0.69,0.283,1.5,0.291,0.593,4.54,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,101,,0.068,0.081,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,-1.2,-1.1,32 - 32,-0.013000000000000001,,,,,,,4.42,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,78.0,97.0,103.0,95.0,102.0,96.0,100.0,90,77,80,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011920,1938,Milt Shoffner,BSN,32,8,7,1.3,3.54,26,15,9,1,1,,139.2,595,147,60,55,7,36,,2,1,0.0,49,,,,,,,,,,,,3.16,2.32,1.36,9.47,0.45,0.264,1.31,0.279,0.713,3.82,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,100,,0.08199999999999999,0.061,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.0,0.5,0.5,32 - 32,0.022000000000000002,,,,,,,4.0,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,76.0,123.0,101.0,90.0,100.0,95.0,100.0,104,95,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000283,1938,Pete Appleton,WAS,34,7,9,1.3,4.6,43,10,5,0,5,,164.1,722,175,99,84,12,61,,1,8,0.0,62,,,,,,,,,,,,3.4,3.34,1.02,9.58,0.66,0.265,1.44,0.278,0.627,4.38,,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,98,,0.086,0.084,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,-1.1,-0.5,34 - 34,0.001,,,,,,,4.25,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,81.0,118.0,96.0,91.0,96.0,92.0,96.0,95,97,83,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013699,1938,Jim Weaver,- - -,34,6,5,1.3,3.43,31,16,2,0,3,,136.1,591,118,65,52,6,63,,1,3,0.0,68,,,,,,,,,,,,4.49,4.16,1.08,7.79,0.4,0.224,1.33,0.247,0.674,4.03,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,,0.115,0.107,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.3,-1.1,0.2,34 - 34,0.008,,,,,,,4.16,0.23199999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,131.0,99.0,83.0,79.0,85.0,95.0,88.0,99,132,131,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001348,1938,Ed Brandt,PIT,33,5,4,1.3,3.46,24,14,5,1,0,,96.1,413,93,44,37,3,35,,0,0,0.0,38,,,,,,,,,,,,3.55,3.27,1.09,8.69,0.28,0.246,1.33,0.267,0.679,3.76,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,,0.092,0.085,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.3,-0.4,0.0,33 - 33,0.006999999999999999,,,,,,,4.18,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,107.0,98.0,93.0,56.0,94.0,96.0,96.0,99,106,108,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010410,1938,Boots Poffenberger,DET,22,6,7,1.1,4.82,25,15,8,1,1,,125.0,569,147,74,67,8,66,,2,2,0.0,28,,,,,,,,,,,,2.02,4.75,0.42,10.58,0.58,0.293,1.7,0.299,0.6920000000000001,5.07,,,,,,,,,,,,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,103,,0.049,0.11599999999999999,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.3,0.8,0.6,22 - 22,-0.067,,,,,,,5.07,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,115.0,49.0,106.0,80.0,106.0,109.0,103.0,105,56,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015048,1938,Eddie Dixon,BCA,22,5,3,1.1,2.92,23,9,6,0,3,,98.2,418,97,52,32,4,21,,1,1,,55,,,,,,,,,,,,5.02,1.92,2.62,8.85,0.36,0.245,1.2,0.276,0.591,3.13,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,95,,0.132,0.05,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.6,0.0,0.6,22 - 22,0.081,,,,,,,3.29,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,64.0,137.0,95.0,112.0,95.0,87.0,93.0,103,91,67,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005678,1938,Roy Henshaw,STL,26,5,11,1.1,4.02,27,15,4,0,0,,130.0,552,132,63,58,7,48,,1,2,0.0,34,,,,,,,,,,,,2.35,3.32,0.71,9.14,0.48,0.262,1.38,0.271,0.6890000000000001,4.36,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,105,,0.062,0.087,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.3,0.1,0.4,26 - 26,-0.025,,,,,,,4.57,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,109.0,64.0,98.0,96.0,100.0,100.0,97.0,101,71,110,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006505,1938,Syl Johnson,PHI,37,2,7,1.1,4.23,22,6,2,0,0,,83.0,342,87,43,39,4,11,,0,0,0.0,21,,,,,,,,,,,,2.28,1.19,1.91,9.43,0.43,0.263,1.18,0.271,0.595,3.57,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,86,,0.061,0.032,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,-0.9,-0.7,37 - 37,0.028999999999999998,,,,,,,3.91,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,39.0,173.0,101.0,86.0,100.0,86.0,97.0,87,71,41,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011224,1938,Buck Ross,PHA,23,9,16,1.0,5.32,29,28,10,0,0,,184.1,849,218,132,109,23,80,,0,1,1.0,54,,,,,,,,,,,,2.64,3.91,0.68,10.64,1.12,0.283,1.62,0.282,0.625,5.39,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,113,,0.064,0.094,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,-1.0,-0.6,23 - 23,-0.031,,,,,,,4.63,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,95.0,78.0,106.0,155.0,103.0,103.0,97.0,95,72,92,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007808,1938,Red Lucas,PIT,36,6,3,1.0,3.54,13,13,4,0,0,,84.0,342,90,33,33,5,16,,1,0,0.0,19,,,,,,,,,,,,2.04,1.71,1.19,9.64,0.54,0.277,1.26,0.282,0.74,3.98,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,98,,0.055999999999999994,0.047,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.1,0.8,0.8,36 - 36,0.009000000000000001,,,,,,,4.16,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,56.0,108.0,103.0,106.0,105.0,91.0,101.0,108,64,59,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008103,1938,Johnny Marcum,BOS,28,5,6,1.0,4.09,15,11,7,0,0,,92.1,408,113,49,42,11,25,,0,1,0.0,25,,,,,,,,,,,,2.44,2.44,1.0,11.01,1.07,0.295,1.49,0.294,0.726,4.87,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,100,,0.061,0.061,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.1,0.8,0.8,28 - 28,0.0,,,,,,,4.27,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,59.0,116.0,110.0,148.0,107.0,95.0,101.0,110,70,60,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015888,1938,Terris McDuffie,- - -,29,5,6,1.0,4.1,14,9,5,0,1,,94.1,413,106,55,43,7,31,,1,1,,50,,,,,,,,,,,,4.77,2.96,1.61,10.11,0.67,0.278,1.45,0.306,0.647,3.97,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,,0.121,0.075,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.4,0.8,0.5,29 - 29,0.046,,,,,,,3.71,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,86.0,108.0,106.0,118.0,106.0,101.0,106.0,109,100,87,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016809,1938,Lefty Wilson,MRS,21,4,2,1.0,3.06,9,5,1,0,0,,50.0,218,46,28,17,0,15,,1,1,,37,,,,,,,,,,,,6.66,2.7,2.47,8.28,0.0,0.228,1.22,0.279,0.5479999999999999,2.53,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,80,,0.17,0.069,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.3,-0.5,-0.2,21 - 21,0.10099999999999999,,,,,,,3.05,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,91.0,129.0,89.0,0.0,89.0,89.0,94.0,96,118,91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001541,1938,Mace Brown,PIT,29,15,9,0.9,3.8,51,2,0,0,5,,132.2,585,155,68,56,5,44,,0,3,0.0,55,,,,,,,,,,,,3.73,2.98,1.25,10.52,0.34,0.287,1.5,0.312,0.682,3.71,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,91,,0.094,0.075,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.3,0.4,-0.9,29 - 29,0.019,,,,,,,4.04,0.17800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,98.0,113.0,112.0,67.0,109.0,109.0,112.0,100,108,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002164,1938,Ken Chase,WAS,24,9,10,0.9,5.58,32,21,7,0,1,,150.0,689,151,99,93,4,113,,4,6,1.0,64,,,,,,,,,,,,3.84,6.78,0.57,9.06,0.24,0.264,1.76,0.292,0.644,4.88,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,109,,0.09300000000000001,0.16399999999999998,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.0,-0.5,-0.5,24 - 24,-0.071,,,,,,,5.12,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,164.0,66.0,91.0,33.0,96.0,112.0,100.0,98,105,161,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002391,1938,Dick Coffman,NYG,31,8,4,0.9,3.48,51,3,1,1,12,,111.1,463,116,50,43,3,21,,3,1,0.0,21,,,,,,,,,,,,1.7,1.7,1.0,9.38,0.24,0.264,1.23,0.272,0.6629999999999999,3.67,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,89,,0.045,0.045,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.2,-0.3,-0.1,31 - 31,0.0,,,,,,,4.27,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,56.0,91.0,100.0,48.0,100.0,89.0,98.0,97,52,58,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
