IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1008696,1876,Cal McVey,CHI,26,63,308,310,107,91,15,0,1,62,53,2,,4,,,,,,,0.347,,,,,,,,,,,0.006,0.013000000000000001,0.5,0.352,0.406,0.757,0.058,0.35,,,,,,,,,0.351,17.6,64,15.0,1.0,10.8,0.1,27.9,2.4,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,,26 - 26,15.0,0.9,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,38,45,126,126,104,128,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1005245,1876,George Hall,PHN,27,60,268,276,98,73,7,13,5,51,45,8,,4,,,,,,,0.366,,,,,,,,,,,0.028999999999999998,0.013999999999999999,2.0,0.384,0.545,0.929,0.179,0.359,,,,,,,,,0.419,30.3,72,27.5,-7.0,9.6,-3.7,27.2,2.2,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7,0.0,,27 - 27,27.5,0.8,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,173,51,138,169,318,131,,,,,,,,,,,,,,,,,,0,,,,,,2.2
1004629,1876,Joe Gerhardt,LOU,21,65,292,295,76,61,10,3,2,33,18,3,,5,,,,,,,0.26,,,,,,,,,,,0.01,0.017,0.6,0.268,0.336,0.603,0.075,0.26,,,,,,,,,0.277,0.0,44,-4.7,14.0,10.3,0.2,20.6,2.0,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,0.0,,21 - 21,-4.7,0.8,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,61,59,96,104,134,95,,,,,,,,,,,,,,,,,,0,,,,,,2.0
1012300,1876,Al Spalding,CHI,25,66,292,298,91,75,14,2,0,54,44,6,,3,,,,,,,0.312,,,,,,,,,,,0.02,0.01,2.0,0.326,0.373,0.699,0.062,0.315,,,,,,,,,0.324,10.8,55,8.3,-2.0,10.4,-0.5,17.1,1.4,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,0.0,,25 - 25,8.3,0.8,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,120,35,117,115,109,115,,,,,,,,,,,,,,,,,,0,,,,,,1.4
1003249,1876,Jim Devlin,LOU,27,68,298,299,94,79,14,1,0,38,28,1,,11,,,,,,,0.315,,,,,,,,,,,0.003,0.037000000000000005,0.09,0.318,0.369,0.687,0.054,0.328,,,,,,,,,0.318,9.3,54,4.6,0.0,10.4,0.0,15.9,1.4,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,27 - 27,4.6,0.8,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,20,128,114,114,95,120,,,,,,,,,,,,,,,,,,0,,,,,,1.4
1004400,1876,Chick Fulmer,LOU,25,66,267,268,73,58,9,5,1,28,29,1,,10,,,,,,,0.273,,,,,,,,,,,0.004,0.037000000000000005,0.1,0.276,0.356,0.632,0.082,0.281,,,,,,,,,0.289,2.4,43,-1.8,3.0,9.4,4.1,15.3,1.4,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0.0,,25 - 25,-1.8,0.7,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,22,130,99,110,146,103,,,,,,,,,,,,,,,,,,0,,,,,,1.4
1014355,1876,Tom York,HAR,25,67,263,273,68,48,12,7,1,47,39,10,,4,,,,,,,0.259,,,,,,,,,,,0.037000000000000005,0.015,2.5,0.286,0.369,0.655,0.11,0.26,,,,,,,,,0.301,4.9,46,2.6,6.0,9.5,-4.1,14.8,1.3,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.0,,25 - 25,2.6,0.8,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,218,51,102,114,195,95,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1003985,1876,Bob Ferguson,HAR,31,69,310,312,82,69,8,5,0,48,32,2,,11,,,,,,,0.265,,,,,,,,,,,0.006,0.035,0.18,0.269,0.323,0.592,0.058,0.274,,,,,,,,,0.273,-1.1,46,-3.7,4.0,10.9,2.1,14.2,1.3,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.0,,31 - 31,-3.7,0.9,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,38,123,96,100,103,100,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1006535,1876,Charley Jones,CIN,26,64,276,283,79,54,17,4,4,40,38,7,,17,,,,,,,0.286,,,,,,,,,,,0.025,0.06,0.41,0.304,0.42,0.724,0.134,0.294,,,,,,,,,0.33,11.5,54,13.3,-6.0,9.9,-3.3,14.7,1.2,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3,0.0,,26 - 26,13.3,0.8,,,,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,147,209,109,130,238,108,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1001537,1876,Lew Brown,BSN,18,45,195,198,41,27,6,6,2,23,21,3,,22,,,,,,,0.21,,,,,,,,,,,0.015,0.111,0.14,0.222,0.333,0.556,0.123,0.228,,,,,,,,,0.251,-4.1,26,-4.2,8.0,6.9,1.2,12.5,1.2,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.0,,18 - 18,-4.2,0.6,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,90,387,80,103,218,83,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1008065,1876,Jack Manning,BSN,22,70,288,295,76,61,13,0,2,52,25,7,,5,,,,,,,0.264,,,,,,,,,,,0.024,0.017,1.4,0.281,0.33,0.611,0.066,0.263,,,,,,,,,0.284,1.5,46,1.3,1.0,10.3,-2.6,10.9,0.9,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.0,,22 - 22,1.3,0.8,,,,,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,141,59,101,102,117,96,,,,,,,,,,,,,,,,,,0,,,,,,0.9
1001307,1876,George Bradley,STL,23,64,265,268,66,53,7,6,0,29,28,3,,12,,,,,,,0.249,,,,,,,,,,,0.011000000000000001,0.045,0.25,0.257,0.321,0.578,0.072,0.261,,,,,,,,,0.266,-2.4,38,0.5,0.0,9.4,0.0,10.6,0.9,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,23 - 23,0.5,0.7,,,,,,,,0.055999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,67,156,92,99,127,95,,,,,,,,,,,,,,,,,,0,,,,,,0.9
