IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1009415,1935,Buddy Myer,WAS,31,151,616,720,215,163,36,11,5,115,100,96,,40.0,4,,4,,7,6.0,0.349,,,,,,,,,,,0.133,0.055999999999999994,2.4,0.44,0.468,0.907,0.119,0.368,,,,,,,,,0.421,46.0,139,40.4,-5.0,23.1,4.7,63.7,5.9,,5.1,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-2.1,,31 - 31,38.3,2.5,,,,,,,,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,138.0,80.0,122.0,113.0,93.0,123.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1013456,1935,Joe Vosmik,CLE,25,152,620,688,216,139,47,20,10,93,110,59,,30.0,4,,5,,2,1.0,0.348,,,,,,,,,,,0.086,0.044000000000000004,1.97,0.408,0.537,0.946,0.189,0.355,,,,,,,,,0.425,46.5,136,38.0,6.0,22.1,-6.5,61.4,5.8,,4.7,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.6,,25 - 25,37.4,2.4,,,,,,,,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,89.0,63.0,113.0,129.0,147.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1000875,1935,Wally Berger,BSN,29,150,589,644,174,97,39,4,34,91,130,50,,80.0,4,,1,14.0,3,,0.295,,,,,,,,,,,0.078,0.124,0.63,0.355,0.548,0.903,0.253,0.295,,,,,,,,,0.4,30.3,114,36.0,2.0,20.7,-1.8,59.7,5.6,,3.7,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,29 - 29,36.2,2.6,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,108.0,162.0,104.0,135.0,209.0,99.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1005458,1935,Gabby Hartnett,CHC,34,116,413,461,142,91,32,6,13,67,91,41,,46.0,1,,6,13.0,1,,0.344,,,,,,,,,,,0.08900000000000001,0.1,0.89,0.404,0.545,0.949,0.201,0.364,,,,,,,,,0.426,31.6,91,32.2,2.0,14.8,3.4,54.1,5.1,,4.1,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-0.2,,34 - 34,32.0,1.9,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,124.0,130.0,119.0,134.0,166.0,122.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1007490,1935,Hank Leiber,NYG,24,154,613,680,203,140,37,4,22,110,107,48,,29.0,10,,9,20.0,0,,0.331,,,,,,,,,,,0.071,0.043,1.66,0.389,0.512,0.901,0.181,0.322,,,,,,,,,0.407,36.1,124,38.7,-6.0,21.9,-1.9,54.8,5.1,,2.9,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.9,-0.6,,24 - 24,38.1,2.7,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,98.0,56.0,114.0,126.0,149.0,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1012927,1935,Bill Terry,NYG,36,145,596,653,203,157,32,8,6,91,64,41,,55.0,0,,16,13.0,7,,0.341,,,,,,,,,,,0.063,0.084,0.75,0.383,0.451,0.834,0.111,0.368,,,,,,,,,0.382,21.2,106,23.7,10.0,21.0,-6.2,52.0,4.9,,4.9,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.8,,36 - 36,24.5,2.6,,,,,,,,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,87.0,110.0,112.0,111.0,91.0,123.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1005183,1935,Stan Hack,CHC,25,124,427,504,133,97,23,9,4,75,64,65,,17.0,3,,9,5.0,14,,0.311,,,,,,,,,,,0.129,0.034,3.82,0.406,0.436,0.842,0.124,0.318,,,,,,,,,0.391,20.0,85,20.8,8.0,16.2,1.8,51.1,4.8,,6.1,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,2.3,,25 - 25,23.1,2.0,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,179.0,44.0,119.0,107.0,102.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1002464,1935,Ripper Collins,STL,31,150,578,647,181,112,36,10,23,109,122,65,,45.0,3,,1,5.0,0,,0.313,,,,,,,,,,,0.1,0.07,1.44,0.385,0.529,0.915,0.216,0.31,,,,,,,,,0.41,35.8,120,34.0,0.0,20.8,-6.5,50.4,4.7,,4.2,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-0.5,,31 - 31,33.5,2.6,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,140.0,91.0,113.0,130.0,179.0,104.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1002384,1935,Mickey Cochrane,DET,32,115,411,522,131,90,33,3,5,93,47,96,,15.0,4,,11,,5,5.0,0.319,,,,,,,,,,,0.184,0.028999999999999998,6.4,0.452,0.45,0.902,0.131,0.322,,,,,,,,,0.423,34.5,102,28.1,0.0,16.8,3.4,48.3,4.5,,4.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,-1.8,,32 - 32,26.3,1.8,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,190.0,41.0,126.0,108.0,103.0,108.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1011128,1935,Billy Rogell,DET,30,150,560,648,154,114,23,11,6,88,71,80,,29.0,1,,7,,3,6.0,0.275,,,,,,,,,,,0.12300000000000001,0.045,2.76,0.367,0.388,0.754,0.113,0.282,,,,,,,,,0.353,5.5,89,-2.3,19.0,20.8,9.3,46.4,4.5,,4.6,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,-2.7,,30 - 30,-5.0,2.3,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,128.0,65.0,102.0,93.0,88.0,94.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1013597,1935,Paul Waner,PIT,32,139,549,623,176,124,29,12,11,98,78,61,,22.0,3,,10,15.0,2,,0.321,,,,,,,,,,,0.098,0.035,2.77,0.392,0.477,0.869,0.157,0.32,,,,,,,,,0.396,27.3,108,26.5,3.0,20.0,-5.9,46.0,4.3,,5.2,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,-0.1,,32 - 32,26.4,2.5,,,,,,,,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,136.0,46.0,115.0,117.0,129.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
