IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1014355,1873,Tom York,BAL,22,57,277,280,84,65,10,7,2,70,49,3,,3,,,,,3,1,0.303,,,,,,,,,,,0.011000000000000001,0.011000000000000001,1.0,0.311,0.412,0.722,0.108,0.301,,,,,,,,,0.324,5.6,64,3.0,9.0,12.5,-3.5,22.9,1.7,,6.9,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.4,,22 - 22,3.4,1.5,,,,,,,,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,58,82,100,112,156,101,,,,,,,,,,,,,,,,,,0,,,,,,1.7
1008696,1873,Cal McVey,BAL,23,38,192,195,73,62,4,5,2,49,34,3,,2,,,,,1,0,0.38,,,,,,,,,,,0.015,0.01,1.5,0.39,0.484,0.874,0.104,0.378,,,,,,,,,0.396,17.7,58,15.8,0.0,8.7,0.8,27.0,1.6,,6.5,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,,23 - 23,16.6,1.1,,,,,,,,0.036000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,83,78,126,132,150,127,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1008956,1873,Everett Mills,BAL,28,54,263,265,87,59,19,9,0,64,57,2,,1,,,,,1,0,0.331,,,,,,,,,,,0.008,0.004,2.0,0.336,0.471,0.807,0.141,0.332,,,,,,,,,0.359,14.3,69,11.8,0.0,11.8,0.0,25.7,1.6,,6.3,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7,,28 - 28,12.6,1.4,,,,,,,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,41,29,109,129,202,111,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1004103,1873,Wes Fisler,PHN,31,44,218,220,75,59,11,4,1,44,42,2,,2,,,,,2,1,0.344,,,,,,,,,,,0.009000000000000001,0.009000000000000001,1.0,0.35,0.445,0.795,0.101,0.344,,,,,,,,,0.36,12.1,58,8.7,4.0,9.8,0.6,24.5,1.6,,6.1,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.2,,31 - 31,8.9,1.2,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,49,69,113,122,145,115,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1004400,1873,Chick Fulmer,PWS,22,49,236,238,66,51,11,3,1,42,38,2,,3,,,,,3,1,0.28,,,,,,,,,,,0.008,0.013000000000000001,0.67,0.286,0.364,0.65,0.085,0.28,,,,,,,,,0.294,-2.1,47,-4.6,10.0,10.6,2.8,20.4,1.6,,6.1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,0.3,,22 - 22,-4.3,1.3,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,45,96,92,100,122,94,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1010100,1873,Dickey Pearce,BKA,37,55,262,270,72,66,5,0,1,42,26,8,,2,,,,,2,0,0.275,,,,,,,,,,,0.03,0.006999999999999999,4.0,0.296,0.305,0.602,0.031,0.274,,,,,,,,,0.285,-4.9,51,-2.8,7.0,12.0,3.3,22.0,1.6,,4.3,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,1.0,,37 - 37,-1.8,1.5,,,,,,,,0.040999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,160,56,96,83,44,92,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1009931,1873,Charlie Pabor,BKA,26,55,228,234,82,71,8,3,0,36,42,6,,3,,,,,2,0,0.36,,,,,,,,,,,0.026000000000000002,0.013000000000000001,2.0,0.376,0.421,0.797,0.061,0.364,,,,,,,,,0.37,15.3,64,17.1,-2.0,10.4,-3.4,24.4,1.4,,5.6,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,1.1,,26 - 26,18.2,1.3,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,139,98,122,115,88,122,,,,,,,,,,,,,,,,,,0,,,,,,1.4
1005245,1873,George Hall,BAL,24,35,168,170,58,49,6,3,0,44,30,2,,0,,,,,0,0,0.345,,,,,,,,,,,0.012,0.0,2.0,0.353,0.417,0.77,0.071,0.345,,,,,,,,,0.354,8.3,44,6.7,4.0,7.6,-1.7,17.9,1.2,,4.6,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.4,,24 - 24,7.2,0.9,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,64,0,114,114,103,116,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1012300,1873,Al Spalding,BSN,22,60,322,325,106,85,18,2,1,83,60,3,,1,,,,,1,0,0.329,,,,,,,,,,,0.009000000000000001,0.003,3.0,0.335,0.407,0.742,0.078,0.328,,,,,,,,,0.339,11.4,79,8.1,-4.0,14.5,-0.5,20.7,1.1,,4.6,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,1.0,,22 - 22,9.1,1.8,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,50,23,108,111,111,110,,,,,,,,,,,,,,,,,,0,,,,,,1.1
1005945,1873,Jim Holdsworth,NYM,22,53,233,233,75,63,4,8,0,46,28,0,,3,,,,,1,0,0.322,,,,,,,,,,,0.0,0.013000000000000001,0.0,0.322,0.408,0.73,0.086,0.326,,,,,,,,,0.33,6.1,54,6.0,-4.0,10.4,3.3,17.6,0.9,,6.4,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.7,,22 - 22,6.7,1.3,,,,,,,,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,98,104,111,123,109,,,,,,,,,,,,,,,,,,0,,,,,,0.9
1002259,1873,John Clapp,PHN,21,45,204,206,62,49,10,2,1,36,28,2,,2,,,,,4,5,0.304,,,,,,,,,,,0.01,0.01,1.0,0.311,0.387,0.698,0.083,0.303,,,,,,,,,0.317,2.8,45,-0.4,4.0,9.2,1.5,12.9,0.9,,5.5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,-2.5,,21 - 21,-2.8,1.1,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,52,74,100,106,120,102,,,,,,,,,,,,,,,,,,0,,,,,,0.9
1012436,1873,Joe Start,NYM,30,53,251,255,67,55,8,3,1,42,28,4,,0,,,,,1,0,0.267,,,,,,,,,,,0.016,0.0,4.0,0.278,0.335,0.613,0.068,0.264,,,,,,,,,0.281,-5.6,47,-5.7,4.0,11.3,-0.1,11.6,0.9,,5.3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.7,,30 - 30,-5.0,1.4,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,85,0,90,91,97,88,,,,,,,,,,,,,,,,,,0,,,,,,0.9
