IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1008148,1947,Willard Marshall,NYG,26,155,587,656,171,110,19,6,36,102,107,67,,30.0,2,,0,14.0,3,,0.291,,,,,,,,,,,0.102,0.046,2.23,0.366,0.528,0.894,0.237,0.259,,,,,,,,,0.408,35.9,113,26.0,7.0,20.0,-6.7,49.2,5.0,,4.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,,26 - 26,26.1,2.9,,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,104.0,55.0,105.0,130.0,179.0,91.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1003311,1947,Joe DiMaggio,NYY,32,141,534,601,168,107,31,10,20,97,97,64,,32.0,3,,0,14.0,3,0.0,0.315,,,,,,,,,,,0.106,0.053,2.0,0.391,0.522,0.913,0.208,0.307,,,,,,,,,0.418,37.8,109,36.6,-8.0,18.3,-0.9,47.7,4.8,,5.4,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,0.1,,32 - 32,36.7,1.6,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,102.0,62.0,114.0,138.0,181.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1005664,1947,Tommy Henrich,NYY,34,142,550,629,158,94,35,13,16,109,98,71,,54.0,3,,5,9.0,3,2.0,0.287,,,,,,,,,,,0.113,0.086,1.31,0.372,0.485,0.857,0.198,0.296,,,,,,,,,0.394,27.9,102,26.7,5.0,19.2,-5.7,46.1,4.6,,5.7,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.7,,34 - 34,26.0,1.7,,,,,,,,0.22399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,108.0,100.0,109.0,129.0,173.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1009405,1947,Stan Musial,STL,26,149,587,677,183,121,30,13,19,113,95,80,,24.0,4,,6,18.0,4,,0.312,,,,,,,,,,,0.11800000000000001,0.035,3.33,0.398,0.504,0.902,0.193,0.301,,,,,,,,,0.415,41.0,121,30.0,-3.0,20.6,-6.4,44.4,4.5,,5.5,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,0.2,,26 - 26,30.2,3.0,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,120.0,42.0,114.0,124.0,145.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1008683,1947,George McQuinn,NYY,37,144,517,609,157,117,24,3,13,84,80,78,,66.0,0,,14,6.0,0,2.0,0.304,,,,,,,,,,,0.128,0.10800000000000001,1.18,0.395,0.437,0.832,0.133,0.329,,,,,,,,,0.391,25.5,97,24.3,8.0,18.5,-6.1,44.9,4.5,,2.7,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-1.4,,37 - 37,22.9,1.6,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,123.0,126.0,115.0,116.0,116.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1002861,1947,Roy Cullenbine,DET,33,142,464,607,104,61,18,1,24,82,78,137,,51.0,0,,6,10.0,3,2.0,0.224,,,,,,,,,,,0.226,0.084,2.69,0.401,0.422,0.823,0.198,0.206,,,,,,,,,0.393,26.2,98,22.3,8.0,18.5,-6.0,43.7,4.4,,2.6,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.8,,33 - 33,21.6,1.6,,,,,,,,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,217.0,98.0,117.0,112.0,173.0,74.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1000284,1947,Luke Appling,CHW,40,139,503,572,154,117,29,0,8,67,49,64,,28.0,1,,4,15.0,8,6.0,0.306,,,,,,,,,,,0.11199999999999999,0.049,2.29,0.386,0.412,0.797,0.105,0.313,,,,,,,,,0.377,17.6,85,17.7,0.0,17.4,8.0,43.2,4.4,,2.8,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-1.4,,40 - 40,16.3,1.5,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,107.0,57.0,113.0,109.0,92.0,113.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1010219,1947,Johnny Pesky,BOS,27,155,638,719,207,172,27,8,0,106,39,72,,22.0,0,,9,10.0,12,9.0,0.324,,,,,,,,,,,0.1,0.031,3.27,0.393,0.392,0.785,0.067,0.336,,,,,,,,,0.372,19.8,105,14.4,-1.0,21.9,8.2,43.4,4.4,,5.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,-2.0,,27 - 27,12.4,1.9,,,,,,,,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,96.0,36.0,115.0,104.0,59.0,121.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1015692,1947,Henry Kimbro,BEG,35,64,247,275,95,58,24,5,8,70,52,26,,,2,,3,,11,,0.385,,,,,,,,,,,0.095,,,0.447,0.619,1.067,0.235,,,,,,,,,,0.483,31.0,63,29.3,2.0,8.4,-0.4,42.4,4.3,,7.3,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.0,,35 - 35,31.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,105.0,,128.0,162.0,228.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1013012,1947,Hank Thompson,- - -,21,70,251,285,78,55,9,6,8,61,41,31,,7.0,2,,2,2.0,9,1.0,0.311,,,,,,,,,,,0.109,0.079,1.43,0.391,0.49,0.881,0.179,0.282,,,,,,,,,0.407,15.3,49,12.4,16.0,8.7,2.7,42.7,4.3,,7.4,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,1.1,,21 - 21,13.5,1.8,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,111.0,91.0,111.0,128.0,172.0,102.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1006783,1947,George Kell,DET,24,152,588,662,188,149,29,5,5,75,93,61,,16.0,3,,10,13.0,9,11.0,0.32,,,,,,,,,,,0.092,0.024,3.81,0.387,0.412,0.798,0.092,0.323,,,,,,,,,0.376,20.2,98,16.0,7.0,20.2,0.0,41.5,4.2,,3.7,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-3.4,,24 - 24,12.6,1.7,,,,,,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,88.0,28.0,113.0,109.0,80.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
