IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1003355,1943,Bobby Doerr,BOS,25,155,604,676,163,112,32,3,16,78,75,62,,59.0,1,,9,11.0,8,8.0,0.27,,,,,,,,,,,0.092,0.087,1.05,0.339,0.412,0.751,0.142,0.278,,,,,,,,,0.359,16.5,90,12.9,8.0,19.1,6.7,47.8,5.1,,3.4,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,-2.0,,25 - 25,10.8,3.1,,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,97.0,103.0,103.0,117.0,147.0,102.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1013377,1943,Arky Vaughan,BRO,31,149,610,685,186,136,39,6,5,112,66,60,,13.0,3,,12,9.0,20,,0.305,,,,,,,,,,,0.08800000000000001,0.019,4.62,0.37,0.413,0.783,0.108,0.306,,,,,,,,,0.374,24.3,98,19.5,-4.0,19.4,5.9,45.4,5.0,,5.7,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.4,,31 - 31,22.9,1.2,,,,,,,,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,99.0,25.0,111.0,115.0,115.0,109.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1002861,1943,Roy Cullenbine,CLE,29,138,488,598,141,105,24,4,8,66,56,96,,58.0,1,,13,8.0,3,4.0,0.289,,,,,,,,,,,0.161,0.09699999999999999,1.66,0.407,0.404,0.811,0.115,0.315,,,,,,,,,0.393,29.3,94,29.6,3.0,16.9,-5.8,44.9,4.9,,3.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,-1.6,,29 - 29,28.0,2.8,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,169.0,114.0,123.0,114.0,118.0,115.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1005692,1943,Billy Herman,BRO,33,153,585,663,193,148,41,2,2,76,100,66,,26.0,0,,12,19.0,4,,0.33,,,,,,,,,,,0.1,0.039,2.54,0.398,0.417,0.815,0.087,0.343,,,,,,,,,0.391,31.2,103,26.6,-8.0,18.8,5.0,43.7,4.8,,2.9,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.1,,33 - 33,26.7,1.2,,,,,,,,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,113.0,52.0,119.0,116.0,92.0,122.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1004343,1943,Lonny Frey,CIN,32,144,586,667,154,124,20,8,2,78,43,76,,56.0,0,,5,2.0,7,,0.263,,,,,,,,,,,0.114,0.084,1.36,0.347,0.334,0.682,0.072,0.288,,,,,,,,,0.333,4.0,76,2.0,16.0,18.9,6.2,45.1,4.8,,4.7,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,0.8,,32 - 32,2.8,1.2,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,129.0,110.0,104.0,93.0,76.0,103.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1003733,1943,Bob Elliott,PIT,26,156,581,643,183,134,30,12,7,82,101,56,,24.0,1,,5,16.0,4,,0.315,,,,,,,,,,,0.087,0.037000000000000005,2.33,0.376,0.444,0.82,0.129,0.32,,,,,,,,,0.389,29.6,99,23.2,-2.0,18.2,0.1,40.9,4.5,,4.9,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,0.2,,26 - 26,23.4,1.2,,,,,,,,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,99.0,49.0,113.0,124.0,137.0,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1012328,1943,Stan Spence,WAS,28,149,570,663,152,107,23,10,12,72,88,84,,39.0,5,,4,9.0,8,1.0,0.267,,,,,,,,,,,0.127,0.059000000000000004,2.15,0.366,0.405,0.771,0.139,0.27,,,,,,,,,0.371,22.0,94,20.9,-1.0,18.8,-0.9,41.4,4.5,,5.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,0.6,,28 - 28,21.5,3.1,,,,,,,,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,134.0,69.0,111.0,115.0,143.0,99.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1013080,1943,Eric Tipton,CIN,28,140,493,585,142,100,26,7,9,82,49,85,,36.0,2,,5,9.0,1,,0.288,,,,,,,,,,,0.145,0.062,2.36,0.395,0.424,0.819,0.136,0.297,,,,,,,,,0.393,28.7,92,27.0,2.0,16.5,-6.0,40.2,4.4,,3.9,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-0.4,,28 - 28,26.6,1.1,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,164.0,81.0,119.0,118.0,144.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1008108,1943,Marty Marion,STL,25,129,418,463,117,98,15,3,1,38,52,32,,37.0,2,,11,4.0,1,,0.28,,,,,,,,,,,0.069,0.08,0.86,0.334,0.337,0.671,0.057,0.305,,,,,,,,,0.325,0.1,50,-3.5,22.0,13.1,7.9,40.1,4.2,,2.7,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,-0.2,,25 - 25,-3.7,0.8,,,,,,,,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,78.0,105.0,100.0,94.0,61.0,109.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
1005560,1943,Jeff Heath,CLE,28,118,424,488,116,70,22,6,18,58,79,63,,58.0,1,,0,4.0,5,8.0,0.274,,,,,,,,,,,0.129,0.11900000000000001,1.09,0.369,0.481,0.85,0.208,0.282,,,,,,,,,0.402,26.8,80,27.1,2.0,13.8,-4.8,37.8,4.1,,4.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,-2.5,,28 - 28,24.6,2.3,,,,,,,,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,136.0,140.0,112.0,136.0,214.0,103.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1004150,1943,Elbie Fletcher,PIT,27,154,544,647,154,116,24,5,9,91,70,95,,49.0,6,,2,12.0,1,,0.283,,,,,,,,,,,0.147,0.076,1.94,0.395,0.395,0.791,0.112,0.298,,,,,,,,,0.384,27.4,97,21.0,5.0,18.3,-6.7,38.3,4.1,,3.4,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-0.5,,27 - 27,20.5,1.2,,,,,,,,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,166.0,99.0,119.0,110.0,119.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
