IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1004598,1936,Lou Gehrig,NYY,33,155,579,719,205,112,37,7,49,167,152,130,,46.0,7,,3,,3,4.0,0.354,,,,,,,,,,,0.18100000000000002,0.064,2.83,0.478,0.696,1.174,0.342,0.322,,,,,,,,,0.512,97.6,194,86.4,0.0,23.6,-6.7,105.9,9.6,,4.5,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,-1.9,,33 - 33,84.5,4.6,,,,,,,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,176.0,91.0,128.0,159.0,244.0,104.0,,,,,,,,,,,,,,,,,,0,,,,,,9.6
1009904,1936,Mel Ott,NYG,27,150,534,660,175,108,28,6,33,120,135,111,,41.0,5,,10,8.0,6,,0.328,,,,,,,,,,,0.168,0.062,2.71,0.448,0.588,1.036,0.26,0.309,,,,,,,,,0.463,62.8,151,67.5,2.0,21.6,-6.4,87.0,7.9,,4.7,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,0.6,,27 - 27,68.1,1.6,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,219.0,80.0,130.0,147.0,228.0,102.0,,,,,,,,,,,,,,,,,,0,,,,,,7.9
1004596,1936,Charlie Gehringer,DET,33,154,641,731,227,140,60,12,15,144,116,83,,13.0,4,,3,,4,1.0,0.354,,,,,,,,,,,0.114,0.018000000000000002,6.38,0.431,0.555,0.987,0.201,0.346,,,,,,,,,0.445,58.4,156,44.1,6.0,24.0,4.8,83.2,7.6,,5.7,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,-0.2,,33 - 33,43.8,4.6,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,111.0,25.0,115.0,127.0,144.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,7.6
1013377,1936,Arky Vaughan,PIT,24,156,568,701,190,140,30,11,9,122,78,118,,21.0,5,,10,7.0,6,,0.335,,,,,,,,,,,0.168,0.03,5.62,0.453,0.474,0.927,0.139,0.336,,,,,,,,,0.432,48.4,142,50.1,-2.0,23.0,9.6,82.9,7.5,,5.3,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,0.5,,24 - 24,50.6,1.7,,,,,,,,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,219.0,39.0,131.0,118.0,122.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1000284,1936,Luke Appling,CHW,29,138,526,618,204,160,31,7,6,111,128,85,,25.0,1,,6,,10,6.0,0.388,,,,,,,,,,,0.138,0.04,3.4,0.474,0.508,0.981,0.12,0.4,,,,,,,,,0.455,54.3,137,40.1,6.0,20.3,8.5,77.3,7.1,,5.2,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,-1.4,,29 - 29,38.7,3.9,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,134.0,58.0,127.0,116.0,85.0,129.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1013597,1936,Paul Waner,PIT,33,148,585,666,218,151,53,9,5,107,94,74,,29.0,3,,4,15.0,7,,0.373,,,,,,,,,,,0.111,0.044000000000000004,2.55,0.446,0.52,0.965,0.147,0.387,,,,,,,,,0.442,51.6,141,53.2,6.0,21.8,-6.3,77.2,7.1,,5.1,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.8,,33 - 33,54.0,1.6,,,,,,,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,145.0,56.0,129.0,130.0,129.0,128.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1000378,1936,Earl Averill,CLE,34,152,614,682,232,150,39,15,28,136,126,65,,35.0,1,,2,,3,3.0,0.378,,,,,,,,,,,0.095,0.051,1.86,0.438,0.627,1.065,0.249,0.37,,,,,,,,,0.473,70.3,162,56.2,-4.0,22.4,-1.9,75.7,6.9,,5.3,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,-1.4,,34 - 34,54.9,4.3,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,93.0,73.0,117.0,143.0,178.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.9
1005692,1936,Billy Herman,CHC,26,153,632,709,211,142,57,7,5,101,93,59,,30.0,1,,17,16.0,5,,0.334,,,,,,,,,,,0.083,0.042,1.97,0.392,0.47,0.862,0.136,0.345,,,,,,,,,0.395,26.9,122,30.1,13.0,23.3,4.7,73.2,6.8,,4.4,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,0.5,,26 - 26,30.6,1.7,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,109.0,55.0,114.0,118.0,119.0,115.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1004285,1936,Jimmie Foxx,BOS,28,155,585,693,198,117,32,8,41,130,143,105,,119.0,1,,2,,13,4.0,0.338,,,,,,,,,,,0.152,0.172,0.88,0.44,0.631,1.071,0.292,0.369,,,,,,,,,0.473,71.3,164,53.4,-1.0,22.7,-6.6,73.1,6.6,,5.8,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.2,,28 - 28,53.6,4.4,,,,,,,,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,148.0,244.0,118.0,144.0,209.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1008719,1936,Joe Medwick,STL,24,155,636,677,223,128,64,13,18,115,138,34,,33.0,4,,3,14.0,3,,0.351,,,,,,,,,,,0.05,0.049,1.03,0.387,0.577,0.964,0.226,0.35,,,,,,,,,0.429,44.7,135,44.4,8.0,22.2,-6.7,69.7,6.4,,5.3,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.2,,24 - 24,44.6,1.6,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,65.0,63.0,112.0,144.0,198.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,6.4
