IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1009405,1948,Stan Musial,STL,27,155,611,694,230,127,46,18,39,135,131,79,,34.0,3,,1,18.0,7,,0.376,,,,,,,,,,,0.114,0.049,2.32,0.45,0.702,1.152,0.326,0.355,,,,,,,,,0.513,93.4,177,86.5,5.0,21.3,-4.7,111.1,11.0,,5.6,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.7,,27 - 27,87.2,2.2,,,,,,,,0.21899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,117,55.0,131,177.0,253.0,126.0,,,,,,,,,,,,,,,,,,0,,,,,,11.0
1001234,1948,Lou Boudreau,CLE,30,152,560,676,199,141,34,6,18,116,106,98,,9.0,2,,16,15.0,3,2.0,0.355,,,,,,,,,,,0.145,0.013000000000000001,10.89,0.453,0.534,0.987,0.179,0.34,,,,,,,,,0.456,61.1,142,57.5,20.0,20.8,9.4,109.4,10.9,,4.1,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,-1.0,,30 - 30,56.5,2.8,,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,130,17.0,127,135.0,147.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,10.9
1014040,1948,Ted Williams,BOS,29,137,509,638,188,116,44,3,25,124,127,126,,41.0,3,,0,10.0,4,0.0,0.369,,,,,,,,,,,0.19699999999999998,0.064,3.07,0.497,0.615,1.112,0.246,0.368,,,,,,,,,0.505,82.1,159,68.8,0.0,19.6,-5.8,85.3,8.5,,4.1,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8,0.0,,29 - 29,68.8,2.7,,,,,,,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,176,80.0,139,156.0,202.0,128.0,,,,,,,,,,,,,,,,,,0,,,,,,8.5
1003311,1948,Joe DiMaggio,NYY,33,153,594,669,190,114,26,11,39,110,155,67,,30.0,8,,0,20.0,1,1.0,0.32,,,,,,,,,,,0.1,0.045,2.23,0.396,0.598,0.994,0.278,0.288,,,,,,,,,0.448,56.3,137,50.0,2.0,20.6,-0.9,73.6,7.3,,4.3,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.8,,33 - 33,49.2,2.8,,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,89,56.0,111,152.0,229.0,100.0,,,,,,,,,,,,,,,,,,0,,,,,,7.3
1006821,1948,Ken Keltner,CLE,31,153,558,656,166,107,24,4,31,91,119,89,,52.0,1,,8,23.0,2,1.0,0.297,,,,,,,,,,,0.136,0.079,1.71,0.395,0.522,0.917,0.224,0.284,,,,,,,,,0.421,41.2,120,37.7,12.0,20.2,0.0,72.0,7.1,,3.2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-0.6,,31 - 31,37.0,2.7,,,,,,,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,121,99.0,110,132.0,184.0,99.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1004874,1948,Joe Gordon,CLE,33,144,550,633,154,97,21,4,32,96,124,77,,68.0,3,,3,16.0,5,2.0,0.28,,,,,,,,,,,0.122,0.107,1.13,0.371,0.507,0.879,0.227,0.271,,,,,,,,,0.403,31.1,107,27.7,16.0,19.5,6.3,71.7,7.1,,4.2,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,-0.4,,33 - 33,27.3,2.6,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,109,134.0,104,129.0,187.0,95.0,,,,,,,,,,,,,,,,,,0,,,,,,7.1
1003733,1948,Bob Elliott,BSN,31,151,540,675,153,101,24,5,23,99,100,131,,57.0,0,,4,14.0,6,,0.283,,,,,,,,,,,0.19399999999999998,0.084,2.3,0.423,0.474,0.897,0.191,0.283,,,,,,,,,0.42,42.2,123,42.4,1.0,20.8,0.0,66.8,6.6,,4.1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,31 - 31,42.8,2.2,,,,,,,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,200,94.0,123,119.0,148.0,100.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1009014,1948,Johnny Mize,NYG,35,152,560,658,162,92,26,4,40,110,125,94,,37.0,4,,0,7.0,4,,0.289,,,,,,,,,,,0.14300000000000002,0.055999999999999994,2.54,0.395,0.564,0.959,0.275,0.253,,,,,,,,,0.435,48.8,128,44.2,2.0,20.2,-6.6,62.2,6.2,,3.9,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6,0.2,,35 - 35,44.4,2.1,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,147,63.0,115,142.0,213.0,90.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1005664,1948,Tommy Henrich,NYY,35,146,588,673,181,100,42,14,25,138,100,76,,42.0,4,,5,14.0,2,3.0,0.308,,,,,,,,,,,0.113,0.062,1.81,0.391,0.554,0.945,0.247,0.299,,,,,,,,,0.429,46.6,128,40.3,2.0,20.7,-6.2,58.1,5.8,,5.6,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,-1.4,,35 - 35,38.8,2.8,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,101,78.0,109,141.0,203.0,105.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1006923,1948,Ralph Kiner,PIT,25,156,555,670,147,83,19,5,40,104,123,112,,61.0,3,,0,15.0,1,,0.265,,,,,,,,,,,0.16699999999999998,0.091,1.84,0.391,0.533,0.924,0.268,0.236,,,,,,,,,0.422,42.9,124,35.8,6.0,20.6,-6.7,57.5,5.7,,3.3,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.4,,25 - 25,35.4,2.2,,,,,,,,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,172,102.0,114,134.0,208.0,84.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
