IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1014277,1877,George Wright,BSN,30,61,290,299,80,64,15,1,0,58,35,9,,15,,,,,,,0.276,,,,,,,,,,,0.03,0.05,0.6,0.298,0.334,0.632,0.059,0.291,,,,,,,,,0.293,1.0,45,0.2,6.0,10.4,1.3,18.4,1.7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,0.0,,30 - 30,0.2,0.6,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,118,100,101,97,87,100,,,,,,,,,,,,,,,,,,0,,,,,,1.7
1003985,1877,Bob Ferguson,HAR,32,58,254,257,65,56,7,2,0,40,35,3,,10,,,,,,,0.256,,,,,,,,,,,0.012,0.039,0.3,0.265,0.299,0.564,0.043,0.266,,,,,,,,,0.261,-5.7,32,-3.9,10.0,8.9,1.7,17.3,1.6,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.0,,32 - 32,-3.9,0.5,,,,,,,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,46,77,90,87,64,92,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1014355,1877,Tom York,HAR,26,56,237,240,67,43,16,7,1,43,37,3,,11,,,,,,,0.283,,,,,,,,,,,0.013000000000000001,0.046,0.27,0.292,0.422,0.714,0.139,0.293,,,,,,,,,0.321,6.0,41,7.8,4.0,8.3,-3.5,17.1,1.5,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,,26 - 26,7.8,0.5,,,,,,,,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,49,91,99,123,206,101,,,,,,,,,,,,,,,,,,0,,,,,,1.5
1005245,1877,George Hall,LOU,28,61,269,281,87,64,15,8,0,53,26,12,,19,,,,,,,0.323,,,,,,,,,,,0.043,0.068,0.63,0.352,0.439,0.791,0.115,0.348,,,,,,,,,0.361,15.9,57,11.1,-2.0,9.7,-3.8,15.7,1.3,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8,0.0,,28 - 28,11.1,0.6,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,168,135,120,128,170,120,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1003410,1877,Mike Dorgan,STL,23,60,266,275,82,66,9,7,0,45,23,9,,13,,,,,,,0.308,,,,,,,,,,,0.033,0.047,0.69,0.331,0.395,0.726,0.086,0.324,,,,,,,,,0.333,9.5,50,11.6,-4.0,9.5,-2.3,15.4,1.3,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3,0.0,,23 - 23,11.6,0.6,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,129,94,112,115,128,112,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1007373,1877,Juice Latham,LOU,24,59,278,283,81,65,10,6,0,42,22,5,,6,,,,,,,0.291,,,,,,,,,,,0.018000000000000002,0.021,0.83,0.304,0.371,0.674,0.079,0.298,,,,,,,,,0.309,4.4,46,-0.5,4.0,9.8,0.0,13.9,1.3,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,24 - 24,-0.5,0.6,,,,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,69,42,103,108,117,103,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1001537,1877,Lew Brown,BSN,19,58,221,227,56,35,12,8,1,27,31,6,,33,,,,,,,0.253,,,,,,,,,,,0.026000000000000002,0.145,0.18,0.273,0.394,0.667,0.14,0.294,,,,,,,,,0.3,2.0,35,1.4,3.0,7.9,1.7,14.4,1.3,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,0.0,,19 - 19,1.4,0.5,,,,,,,,0.17600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,104,289,93,115,208,102,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1010347,1877,Lip Pike,CIN,32,58,262,271,78,58,12,4,4,45,23,9,,7,,,,,,,0.298,,,,,,,,,,,0.033,0.026000000000000002,1.29,0.321,0.42,0.741,0.122,0.295,,,,,,,,,0.337,10.3,50,11.2,-8.0,9.4,-1.3,11.9,0.9,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3,0.0,,32 - 32,11.2,0.6,,,,,,,,0.07400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,131,51,109,122,181,102,,,,,,,,,,,,,,,,,,0,,,,,,0.9
1008065,1877,Jack Manning,CIN,23,57,252,257,80,57,16,7,0,47,36,5,,6,,,,,,,0.317,,,,,,,,,,,0.019,0.023,0.83,0.331,0.437,0.767,0.119,0.325,,,,,,,,,0.348,11.9,49,12.8,-12.0,8.9,0.9,11.1,0.8,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1,0.0,,23 - 23,12.8,0.5,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,77,46,112,127,176,112,,,,,,,,,,,,,,,,,,0,,,,,,0.8
1012746,1877,Ezra Sutton,BSN,26,58,253,257,74,58,10,6,0,43,39,4,,10,,,,,,,0.292,,,,,,,,,,,0.016,0.039,0.4,0.304,0.379,0.683,0.087,0.305,,,,,,,,,0.312,4.6,42,3.9,-7.0,8.9,2.9,9.2,0.7,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.0,,26 - 26,3.9,0.5,,,,,,,,0.054000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,61,77,103,110,129,105,,,,,,,,,,,,,,,,,,0,,,,,,0.7
1002826,1877,Bill Crowley,LOU,20,61,238,242,67,54,9,3,1,30,23,4,,13,,,,,,,0.282,,,,,,,,,,,0.017,0.054000000000000006,0.31,0.293,0.357,0.651,0.076,0.295,,,,,,,,,0.298,1.8,37,-2.4,4.0,8.4,-2.5,8.0,0.7,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.0,,20 - 20,-2.4,0.5,,,,,,,,0.07400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,65,107,100,104,112,102,,,,,,,,,,,,,,,,,,0,,,,,,0.7
1009214,1877,John Morrill,BSN,22,61,242,248,73,67,5,1,0,47,28,6,,15,,,,,,,0.302,,,,,,,,,,,0.024,0.06,0.4,0.319,0.331,0.649,0.029,0.322,,,,,,,,,0.303,2.7,39,2.0,-3.0,8.6,0.3,8.4,0.7,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.0,,22 - 22,2.0,0.5,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,95,120,108,96,43,111,,,,,,,,,,,,,,,,,,0,,,,,,0.7
