IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1000573,1871,Ross Barnes,BSN,21,31,157,170,63,44,10,9,0,66,34,13,,1,,,,,11,6,0.401,,,,,,,,,,,0.076,0.006,13.0,0.447,0.58,1.027,0.178,0.404,,,,,,,,,0.452,26.3,67,25.3,7.0,8.6,1.2,40.1,2.4,,8.1,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,-2.6,,21 - 21,22.7,0.6,,,,,,,,0.08199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,222,39,143,150,181,139.0,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1004213,1871,Davy Force,WSO,21,32,162,166,45,32,9,4,0,45,29,4,,0,,,,,8,0,0.278,,,,,,,,,,,0.024,0.0,4.0,0.295,0.383,0.678,0.105,0.278,,,,,,,,,0.301,-2.0,37,-3.0,13.0,8.4,1.9,22.7,1.8,,9.1,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,1.8,,21 - 21,-1.2,0.6,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,70,0,94,99,106,96.0,,,,,,,,,,,,,,,,,,0,,,,,,1.8
1008696,1871,Cal McVey,BSN,21,29,153,154,66,52,9,5,0,43,43,1,,2,,,,,6,0,0.431,,,,,,,,,,,0.006,0.013000000000000001,0.5,0.435,0.556,0.991,0.124,0.437,,,,,,,,,0.44,21.7,58,20.9,1.0,7.8,0.5,32.3,1.7,,8.5,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,21 - 21,22.4,0.6,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,19,85,139,144,126,151.0,,,,,,,,,,,,,,,,,,0,,,,,,1.7
1014201,1871,Rynie Wolters,NYU,28,32,138,148,51,36,6,9,0,33,44,10,,8,,,,,1,0,0.37,,,,,,,,,,,0.068,0.054000000000000006,1.25,0.412,0.543,0.956,0.174,0.392,,,,,,,,,0.42,17.6,53,18.4,0.0,7.5,0.0,26.9,1.4,,6.7,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,,28 - 28,18.9,0.5,,,,,,,,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,196,356,132,140,176,135.0,,,,,,,,,,,,,,,,,,0,,,,,,1.4
1014277,1871,George Wright,BSN,24,16,80,86,33,21,7,5,0,33,11,6,,1,,,,,9,1,0.413,,,,,,,,,,,0.07,0.012,6.0,0.453,0.625,1.078,0.213,0.418,,,,,,,,,0.468,14.8,35,14.3,2.0,4.3,0.9,23.0,1.3,,9.5,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.1,,24 - 24,15.4,0.3,,,,,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,203,76,145,162,216,144.0,,,,,,,,,,,,,,,,,,0,,,,,,1.3
1012746,1871,Ezra Sutton,CLE,20,29,128,129,45,32,3,7,3,35,23,1,,0,,,,,3,1,0.352,,,,,,,,,,,0.008,0.0,1.0,0.357,0.555,0.911,0.203,0.336,,,,,,,,,0.383,10.1,41,10.1,3.0,6.5,0.7,20.7,1.2,,7.6,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.0,,20 - 20,10.0,0.5,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,23,0,114,143,206,116.0,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1003705,1871,Dave Eggler,NYU,22,33,147,151,47,37,7,3,0,37,18,4,,3,,,,,14,3,0.32,,,,,,,,,,,0.026000000000000002,0.02,1.33,0.338,0.408,0.746,0.088,0.326,,,,,,,,,0.336,4.1,40,4.9,6.0,7.6,-1.6,17.9,1.2,,9.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,0.5,,22 - 22,5.4,0.5,,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,77,131,108,105,90,113.0,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1005245,1871,George Hall,WSO,22,32,136,144,40,32,3,3,2,31,17,8,,0,,,,,2,1,0.294,,,,,,,,,,,0.055999999999999994,0.0,8.0,0.333,0.404,0.738,0.11,0.284,,,,,,,,,0.33,3.0,37,2.1,8.0,7.2,-1.6,16.0,1.2,,6.9,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,-0.2,,22 - 22,1.9,0.5,,,,,,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,162,0,107,105,112,98.0,,,,,,,,,,,,,,,,,,0,,,,,,1.2
1010633,1871,John Radcliff,PHN,25,28,145,151,44,32,7,5,0,47,22,6,,1,,,,,5,1,0.303,,,,,,,,,,,0.04,0.006999999999999999,6.0,0.331,0.421,0.752,0.117,0.306,,,,,,,,,0.335,3.9,40,2.1,4.0,7.6,1.7,16.4,1.1,,8.1,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.4,,25 - 25,2.5,0.5,,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,116,44,106,109,119,105.0,,,,,,,,,,,,,,,,,,0,,,,,,1.1
1010347,1871,Lip Pike,TRO,26,28,130,135,49,28,10,7,4,43,39,5,,7,,,,,3,2,0.377,,,,,,,,,,,0.037000000000000005,0.052000000000000005,0.71,0.4,0.654,1.054,0.277,0.378,,,,,,,,,0.436,18.5,51,17.5,-2.0,6.8,-0.9,21.0,1.0,,7.2,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,-0.9,,26 - 26,16.6,0.5,,,,,,,,0.11900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,108,341,128,169,281,131.0,,,,,,,,,,,,,,,,,,0,,,,,,1.0
